LAMMPS (3 Mar 2020)
Reading data file ...
  orthogonal box = (-1427.66 0 0) to (9996.49 285.532 285.532)
  160 by 4 by 4 MPI processor grid
  reading atoms ...
  60020000 atoms
  read_data CPU = 46.3131 secs
20000 atoms in group source
20000 atoms in group detector
10000 atoms in group edge
10000 atoms in group edge_buf
19980000 atoms in group buffer
WARNING: Using 'neigh_modify every 1 delay 0 check yes' setting during minimization (../min.cpp:190)
Neighbor list info ...
  update every 1 steps, delay 0 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 7.6
  ghost atom cutoff = 7.6
  binsize = 3.8, bins = 3007 76 76
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair eam/alloy, perpetual
      attributes: half, newton on
      pair build: half/bin/atomonly/newton
      stencil: half/bin/3d/newton
      bin: standard
Setting up cg style minimization ...
  Unit style    : metal
  Current step  : 0
Per MPI rank memory allocation (min/avg/max) = 8.251 | 22.23 | 27.22 Mbytes
Step Temp E_pair E_mol TotEng Press 
      97            0 -2.4725457e+08            0 -2.4725457e+08    71.289968 
      98            0 -2.4725457e+08            0 -2.4725457e+08     71.26833 
      99            0 -2.4725457e+08            0 -2.4725457e+08    71.271515 
     100            0 -2.4725458e+08            0 -2.4725458e+08    71.292727 
     101            0 -2.4725458e+08            0 -2.4725458e+08    71.297164 
     102            0 -2.4725458e+08            0 -2.4725458e+08    71.274011 
     103            0 -2.4725459e+08            0 -2.4725459e+08    71.263036 
     104            0 -2.4725459e+08            0 -2.4725459e+08    71.281529 
     105            0 -2.4725459e+08            0 -2.4725459e+08     71.31616 
     106            0 -2.472546e+08            0 -2.472546e+08    71.350438 
     107            0 -2.472546e+08            0 -2.472546e+08    71.381333 
     108            0 -2.472546e+08            0 -2.472546e+08    71.419303 
     109            0 -2.472546e+08            0 -2.472546e+08    71.433898 
     110            0 -2.4725461e+08            0 -2.4725461e+08    71.449059 
     111            0 -2.4725461e+08            0 -2.4725461e+08    71.506155 
     112            0 -2.4725461e+08            0 -2.4725461e+08    71.613333 
     113            0 -2.4725462e+08            0 -2.4725462e+08    71.714698 
     114            0 -2.4725462e+08            0 -2.4725462e+08    71.765586 
     115            0 -2.4725462e+08            0 -2.4725462e+08    71.783807 
     116            0 -2.4725463e+08            0 -2.4725463e+08    71.836802 
     117            0 -2.4725463e+08            0 -2.4725463e+08     71.94321 
     118            0 -2.4725464e+08            0 -2.4725464e+08    72.045376 
     119            0 -2.4725464e+08            0 -2.4725464e+08    72.099887 
     120            0 -2.4725464e+08            0 -2.4725464e+08    72.101656 
     121            0 -2.4725465e+08            0 -2.4725465e+08    72.130601 
     122            0 -2.4725466e+08            0 -2.4725466e+08    72.210972 
     123            0 -2.4725466e+08            0 -2.4725466e+08    72.297104 
     124            0 -2.4725466e+08            0 -2.4725466e+08    72.343062 
     125            0 -2.4725467e+08            0 -2.4725467e+08    72.353611 
     126            0 -2.4725467e+08            0 -2.4725467e+08    72.364263 
     127            0 -2.4725467e+08            0 -2.4725467e+08    72.388569 
     128            0 -2.4725468e+08            0 -2.4725468e+08    72.418151 
     129            0 -2.4725468e+08            0 -2.4725468e+08    72.439798 
     130            0 -2.4725468e+08            0 -2.4725468e+08    72.449617 
     131            0 -2.4725468e+08            0 -2.4725468e+08    72.457492 
     132            0 -2.4725469e+08            0 -2.4725469e+08    72.466734 
     133            0 -2.4725469e+08            0 -2.4725469e+08    72.464478 
     134            0 -2.4725469e+08            0 -2.4725469e+08    72.451222 
     135            0 -2.4725469e+08            0 -2.4725469e+08    72.434579 
     136            0 -2.4725469e+08            0 -2.4725469e+08    72.418505 
     137            0 -2.4725469e+08            0 -2.4725469e+08    72.403148 
     138            0 -2.472547e+08            0 -2.472547e+08    72.383166 
     139            0 -2.472547e+08            0 -2.472547e+08    72.357698 
     140            0 -2.472547e+08            0 -2.472547e+08    72.324945 
     141            0 -2.472547e+08            0 -2.472547e+08     72.29386 
     142            0 -2.472547e+08            0 -2.472547e+08    72.261427 
     143            0 -2.472547e+08            0 -2.472547e+08    72.227761 
     144            0 -2.4725471e+08            0 -2.4725471e+08     72.19811 
     145            0 -2.4725471e+08            0 -2.4725471e+08    72.170189 
     146            0 -2.4725471e+08            0 -2.4725471e+08    72.151411 
     147            0 -2.4725471e+08            0 -2.4725471e+08    72.142054 
     148            0 -2.4725471e+08            0 -2.4725471e+08    72.129506 
     149            0 -2.4725472e+08            0 -2.4725472e+08    72.117061 
     150            0 -2.4725472e+08            0 -2.4725472e+08    72.112964 
     151            0 -2.4725472e+08            0 -2.4725472e+08    72.116564 
     152            0 -2.4725472e+08            0 -2.4725472e+08    72.123519 
     153            0 -2.4725473e+08            0 -2.4725473e+08    72.124589 
     154            0 -2.4725473e+08            0 -2.4725473e+08    72.114823 
     155            0 -2.4725473e+08            0 -2.4725473e+08    72.107772 
     156            0 -2.4725473e+08            0 -2.4725473e+08     72.12296 
     157            0 -2.4725474e+08            0 -2.4725474e+08     72.16601 
     158            0 -2.4725474e+08            0 -2.4725474e+08    72.211559 
     159            0 -2.4725474e+08            0 -2.4725474e+08    72.240763 
     160            0 -2.4725475e+08            0 -2.4725475e+08    72.253263 
     161            0 -2.4725475e+08            0 -2.4725475e+08    72.276554 
     162            0 -2.4725475e+08            0 -2.4725475e+08    72.328367 
     163            0 -2.4725475e+08            0 -2.4725475e+08     72.38516 
     164            0 -2.4725476e+08            0 -2.4725476e+08    72.421708 
     165            0 -2.4725476e+08            0 -2.4725476e+08    72.441577 
     166            0 -2.4725476e+08            0 -2.4725476e+08    72.467362 
     167            0 -2.4725476e+08            0 -2.4725476e+08    72.505986 
     168            0 -2.4725476e+08            0 -2.4725476e+08    72.535206 
     169            0 -2.4725476e+08            0 -2.4725476e+08    72.549121 
     170            0 -2.4725477e+08            0 -2.4725477e+08    72.556284 
     171            0 -2.4725477e+08            0 -2.4725477e+08    72.558048 
     172            0 -2.4725477e+08            0 -2.4725477e+08    72.548139 
     173            0 -2.4725477e+08            0 -2.4725477e+08     72.53196 
     174            0 -2.4725477e+08            0 -2.4725477e+08    72.521905 
     175            0 -2.4725477e+08            0 -2.4725477e+08    72.510334 
     176            0 -2.4725477e+08            0 -2.4725477e+08    72.477629 
     177            0 -2.4725477e+08            0 -2.4725477e+08    72.428121 
     178            0 -2.4725477e+08            0 -2.4725477e+08    72.393564 
     179            0 -2.4725478e+08            0 -2.4725478e+08    72.379569 
     180            0 -2.4725478e+08            0 -2.4725478e+08    72.360142 
     181            0 -2.4725478e+08            0 -2.4725478e+08    72.316892 
     182            0 -2.4725478e+08            0 -2.4725478e+08    72.267097 
     183            0 -2.4725478e+08            0 -2.4725478e+08    72.244064 
     184            0 -2.4725478e+08            0 -2.4725478e+08    72.235661 
     185            0 -2.4725478e+08            0 -2.4725478e+08    72.210295 
     186            0 -2.4725478e+08            0 -2.4725478e+08    72.168035 
     187            0 -2.4725479e+08            0 -2.4725479e+08    72.132866 
     188            0 -2.4725479e+08            0 -2.4725479e+08    72.125119 
     189            0 -2.4725479e+08            0 -2.4725479e+08    72.126447 
     190            0 -2.4725479e+08            0 -2.4725479e+08    72.119857 
     191            0 -2.4725479e+08            0 -2.4725479e+08    72.119276 
     192            0 -2.472548e+08            0 -2.472548e+08    72.147712 
     193            0 -2.472548e+08            0 -2.472548e+08    72.197705 
     194            0 -2.472548e+08            0 -2.472548e+08    72.242871 
     195            0 -2.472548e+08            0 -2.472548e+08    72.277422 
     196            0 -2.4725481e+08            0 -2.4725481e+08     72.32366 
     197            0 -2.4725481e+08            0 -2.4725481e+08    72.387459 
     198            0 -2.4725481e+08            0 -2.4725481e+08    72.465067 
     199            0 -2.4725481e+08            0 -2.4725481e+08    72.532565 
     200            0 -2.4725482e+08            0 -2.4725482e+08    72.588903 
     201            0 -2.4725482e+08            0 -2.4725482e+08    72.652137 
     202            0 -2.4725482e+08            0 -2.4725482e+08    72.728407 
     203            0 -2.4725483e+08            0 -2.4725483e+08     72.78016 
     204            0 -2.4725483e+08            0 -2.4725483e+08    72.852013 
     205            0 -2.4725483e+08            0 -2.4725483e+08    72.898521 
     206            0 -2.4725484e+08            0 -2.4725484e+08    72.955914 
     207            0 -2.4725484e+08            0 -2.4725484e+08    72.965896 
     208            0 -2.4725484e+08            0 -2.4725484e+08    72.978801 
     209            0 -2.4725485e+08            0 -2.4725485e+08    73.016285 
     210            0 -2.4725485e+08            0 -2.4725485e+08    73.045937 
     211            0 -2.4725485e+08            0 -2.4725485e+08    73.060366 
     212            0 -2.4725485e+08            0 -2.4725485e+08    73.069154 
     213            0 -2.4725486e+08            0 -2.4725486e+08    73.072659 
     214            0 -2.4725486e+08            0 -2.4725486e+08    73.067291 
     215            0 -2.4725486e+08            0 -2.4725486e+08     73.05971 
     216            0 -2.4725486e+08            0 -2.4725486e+08    73.071206 
     217            0 -2.4725487e+08            0 -2.4725487e+08    73.101203 
     218            0 -2.4725487e+08            0 -2.4725487e+08    73.122145 
     219            0 -2.4725487e+08            0 -2.4725487e+08    73.108523 
     220            0 -2.4725487e+08            0 -2.4725487e+08     73.09328 
     221            0 -2.4725487e+08            0 -2.4725487e+08    73.111064 
     222            0 -2.4725487e+08            0 -2.4725487e+08    73.151072 
     223            0 -2.4725487e+08            0 -2.4725487e+08    73.163239 
     224            0 -2.4725488e+08            0 -2.4725488e+08     73.13641 
     225            0 -2.4725488e+08            0 -2.4725488e+08    73.113283 
     226            0 -2.4725488e+08            0 -2.4725488e+08    73.126527 
     227            0 -2.4725488e+08            0 -2.4725488e+08     73.15505 
     228            0 -2.4725488e+08            0 -2.4725488e+08    73.152411 
     229            0 -2.4725488e+08            0 -2.4725488e+08    73.115467 
     230            0 -2.4725488e+08            0 -2.4725488e+08    73.086622 
     231            0 -2.4725488e+08            0 -2.4725488e+08    73.095045 
     232            0 -2.4725489e+08            0 -2.4725489e+08    73.121025 
     233            0 -2.4725489e+08            0 -2.4725489e+08    73.128061 
     234            0 -2.4725489e+08            0 -2.4725489e+08    73.117979 
     235            0 -2.4725489e+08            0 -2.4725489e+08    73.114756 
     236            0 -2.4725489e+08            0 -2.4725489e+08    73.130066 
     237            0 -2.4725489e+08            0 -2.4725489e+08     73.15841 
     238            0 -2.4725489e+08            0 -2.4725489e+08    73.181568 
     239            0 -2.4725489e+08            0 -2.4725489e+08    73.199179 
     240            0 -2.4725489e+08            0 -2.4725489e+08    73.216665 
     241            0 -2.472549e+08            0 -2.472549e+08    73.233992 
     242            0 -2.472549e+08            0 -2.472549e+08    73.254673 
     243            0 -2.472549e+08            0 -2.472549e+08    73.274391 
     244            0 -2.472549e+08            0 -2.472549e+08    73.292987 
     245            0 -2.472549e+08            0 -2.472549e+08    73.306249 
     246            0 -2.472549e+08            0 -2.472549e+08    73.315968 
     247            0 -2.472549e+08            0 -2.472549e+08    73.322416 
     248            0 -2.472549e+08            0 -2.472549e+08    73.324421 
     249            0 -2.472549e+08            0 -2.472549e+08    73.321428 
     250            0 -2.472549e+08            0 -2.472549e+08    73.317566 
     251            0 -2.472549e+08            0 -2.472549e+08    73.315659 
     252            0 -2.472549e+08            0 -2.472549e+08    73.312205 
     253            0 -2.472549e+08            0 -2.472549e+08    73.300914 
     254            0 -2.4725491e+08            0 -2.4725491e+08    73.283162 
     255            0 -2.4725491e+08            0 -2.4725491e+08    73.268111 
     256            0 -2.4725491e+08            0 -2.4725491e+08    73.261931 
     257            0 -2.4725491e+08            0 -2.4725491e+08    73.257189 
     258            0 -2.4725491e+08            0 -2.4725491e+08    73.246048 
     259            0 -2.4725491e+08            0 -2.4725491e+08     73.23249 
     260            0 -2.4725491e+08            0 -2.4725491e+08    73.223882 
     261            0 -2.4725491e+08            0 -2.4725491e+08    73.223046 
     262            0 -2.4725491e+08            0 -2.4725491e+08    73.222585 
     263            0 -2.4725491e+08            0 -2.4725491e+08    73.219029 
     264            0 -2.4725491e+08            0 -2.4725491e+08    73.216329 
     265            0 -2.4725491e+08            0 -2.4725491e+08    73.217759 
     266            0 -2.4725491e+08            0 -2.4725491e+08    73.220492 
     267            0 -2.4725491e+08            0 -2.4725491e+08    73.220659 
     268            0 -2.4725491e+08            0 -2.4725491e+08     73.22039 
     269            0 -2.4725491e+08            0 -2.4725491e+08    73.222669 
     270            0 -2.4725491e+08            0 -2.4725491e+08    73.225643 
     271            0 -2.4725491e+08            0 -2.4725491e+08    73.225201 
     272            0 -2.4725491e+08            0 -2.4725491e+08    73.222639 
     273            0 -2.4725492e+08            0 -2.4725492e+08    73.222846 
     274            0 -2.4725492e+08            0 -2.4725492e+08    73.226863 
     275            0 -2.4725492e+08            0 -2.4725492e+08     73.23061 
     276            0 -2.4725492e+08            0 -2.4725492e+08    73.229626 
     277            0 -2.4725492e+08            0 -2.4725492e+08    73.226105 
     278            0 -2.4725492e+08            0 -2.4725492e+08    73.225514 
     279            0 -2.4725492e+08            0 -2.4725492e+08    73.229175 
     280            0 -2.4725492e+08            0 -2.4725492e+08    73.233163 
     281            0 -2.4725492e+08            0 -2.4725492e+08     73.23512 
     282            0 -2.4725492e+08            0 -2.4725492e+08    73.236642 
     283            0 -2.4725492e+08            0 -2.4725492e+08    73.239507 
     284            0 -2.4725492e+08            0 -2.4725492e+08    73.244105 
     285            0 -2.4725492e+08            0 -2.4725492e+08    73.249357 
     286            0 -2.4725492e+08            0 -2.4725492e+08    73.256815 
     287            0 -2.4725492e+08            0 -2.4725492e+08    73.265159 
     288            0 -2.4725492e+08            0 -2.4725492e+08    73.271982 
     289            0 -2.4725492e+08            0 -2.4725492e+08    73.275458 
     290            0 -2.4725492e+08            0 -2.4725492e+08    73.280877 
     291            0 -2.4725492e+08            0 -2.4725492e+08    73.290922 
     292            0 -2.4725492e+08            0 -2.4725492e+08    73.301075 
     293            0 -2.4725492e+08            0 -2.4725492e+08    73.306405 
     294            0 -2.4725492e+08            0 -2.4725492e+08    73.306757 
     295            0 -2.4725492e+08            0 -2.4725492e+08    73.310231 
     296            0 -2.4725493e+08            0 -2.4725493e+08    73.319478 
     297            0 -2.4725493e+08            0 -2.4725493e+08    73.327053 
     298            0 -2.4725493e+08            0 -2.4725493e+08    73.327009 
     299            0 -2.4725493e+08            0 -2.4725493e+08    73.326552 
     300            0 -2.4725493e+08            0 -2.4725493e+08    73.333454 
     301            0 -2.4725493e+08            0 -2.4725493e+08     73.34279 
     302            0 -2.4725493e+08            0 -2.4725493e+08    73.346319 
     303            0 -2.4725493e+08            0 -2.4725493e+08    73.346029 
     304            0 -2.4725493e+08            0 -2.4725493e+08    73.350252 
     305            0 -2.4725493e+08            0 -2.4725493e+08    73.361642 
     306            0 -2.4725493e+08            0 -2.4725493e+08    73.371048 
     307            0 -2.4725493e+08            0 -2.4725493e+08    73.373896 
     308            0 -2.4725493e+08            0 -2.4725493e+08    73.376967 
     309            0 -2.4725493e+08            0 -2.4725493e+08    73.388223 
     310            0 -2.4725493e+08            0 -2.4725493e+08    73.402408 
     311            0 -2.4725494e+08            0 -2.4725494e+08    73.410675 
     312            0 -2.4725494e+08            0 -2.4725494e+08    73.412772 
     313            0 -2.4725494e+08            0 -2.4725494e+08    73.418186 
     314            0 -2.4725494e+08            0 -2.4725494e+08    73.430954 
     315            0 -2.4725494e+08            0 -2.4725494e+08    73.444858 
     316            0 -2.4725494e+08            0 -2.4725494e+08    73.449664 
     317            0 -2.4725494e+08            0 -2.4725494e+08    73.448089 
     318            0 -2.4725494e+08            0 -2.4725494e+08    73.452297 
     319            0 -2.4725495e+08            0 -2.4725495e+08    73.464349 
     320            0 -2.4725495e+08            0 -2.4725495e+08    73.473899 
     321            0 -2.4725495e+08            0 -2.4725495e+08    73.471207 
     322            0 -2.4725495e+08            0 -2.4725495e+08    73.468838 
     323            0 -2.4725495e+08            0 -2.4725495e+08    73.476403 
     324            0 -2.4725495e+08            0 -2.4725495e+08    73.485441 
     325            0 -2.4725496e+08            0 -2.4725496e+08    73.485088 
     326            0 -2.4725496e+08            0 -2.4725496e+08    73.480295 
     327            0 -2.4725496e+08            0 -2.4725496e+08     73.48239 
     328            0 -2.4725496e+08            0 -2.4725496e+08    73.489172 
     329            0 -2.4725496e+08            0 -2.4725496e+08    73.489496 
     330            0 -2.4725497e+08            0 -2.4725497e+08    73.485039 
     331            0 -2.4725497e+08            0 -2.4725497e+08    73.484923 
     332            0 -2.4725497e+08            0 -2.4725497e+08    73.492485 
     333            0 -2.4725497e+08            0 -2.4725497e+08     73.50348 
     334            0 -2.4725498e+08            0 -2.4725498e+08    73.486178 
     335            0 -2.4725498e+08            0 -2.4725498e+08    73.471963 
     336            0 -2.4725498e+08            0 -2.4725498e+08      73.4855 
     337            0 -2.4725499e+08            0 -2.4725499e+08    73.495068 
     338            0 -2.4725499e+08            0 -2.4725499e+08    73.479219 
     339            0 -2.4725499e+08            0 -2.4725499e+08    73.463419 
     340            0 -2.47255e+08            0 -2.47255e+08    73.467066 
     341            0 -2.47255e+08            0 -2.47255e+08     73.46821 
     342            0 -2.47255e+08            0 -2.47255e+08     73.44975 
     343            0 -2.4725501e+08            0 -2.4725501e+08    73.424851 
     344            0 -2.4725501e+08            0 -2.4725501e+08    73.406996 
     345            0 -2.4725502e+08            0 -2.4725502e+08    73.388567 
     346            0 -2.4725502e+08            0 -2.4725502e+08    73.364792 
     347            0 -2.4725502e+08            0 -2.4725502e+08     73.34646 
     348            0 -2.4725503e+08            0 -2.4725503e+08    73.345598 
     349            0 -2.4725503e+08            0 -2.4725503e+08    73.350054 
     350            0 -2.4725503e+08            0 -2.4725503e+08    73.343948 
     351            0 -2.4725504e+08            0 -2.4725504e+08    73.327341 
     352            0 -2.4725504e+08            0 -2.4725504e+08    73.314348 
     353            0 -2.4725504e+08            0 -2.4725504e+08     73.31643 
     354            0 -2.4725505e+08            0 -2.4725505e+08    73.323783 
     355            0 -2.4725505e+08            0 -2.4725505e+08      73.3235 
     356            0 -2.4725505e+08            0 -2.4725505e+08     73.31099 
     357            0 -2.4725506e+08            0 -2.4725506e+08    73.300285 
     358            0 -2.4725506e+08            0 -2.4725506e+08    73.303918 
     359            0 -2.4725506e+08            0 -2.4725506e+08    73.311908 
     360            0 -2.4725507e+08            0 -2.4725507e+08    73.306908 
     361            0 -2.4725507e+08            0 -2.4725507e+08    73.288663 
     362            0 -2.4725507e+08            0 -2.4725507e+08    73.278296 
     363            0 -2.4725508e+08            0 -2.4725508e+08    73.287023 
     364            0 -2.4725508e+08            0 -2.4725508e+08    73.290526 
     365            0 -2.4725508e+08            0 -2.4725508e+08    73.269173 
     366            0 -2.4725509e+08            0 -2.4725509e+08     73.25063 
     367            0 -2.4725509e+08            0 -2.4725509e+08    73.248793 
     368            0 -2.4725509e+08            0 -2.4725509e+08    73.254976 
     369            0 -2.472551e+08            0 -2.472551e+08    73.246111 
     370            0 -2.472551e+08            0 -2.472551e+08    73.221477 
     371            0 -2.472551e+08            0 -2.472551e+08    73.203188 
     372            0 -2.4725511e+08            0 -2.4725511e+08    73.197724 
     373            0 -2.4725511e+08            0 -2.4725511e+08    73.200765 
     374            0 -2.4725511e+08            0 -2.4725511e+08    73.184457 
     375            0 -2.4725511e+08            0 -2.4725511e+08    73.161993 
     376            0 -2.4725512e+08            0 -2.4725512e+08    73.152134 
     377            0 -2.4725512e+08            0 -2.4725512e+08    73.153104 
     378            0 -2.4725512e+08            0 -2.4725512e+08     73.15154 
     379            0 -2.4725513e+08            0 -2.4725513e+08    73.129136 
     380            0 -2.4725513e+08            0 -2.4725513e+08    73.108295 
     381            0 -2.4725513e+08            0 -2.4725513e+08    73.104505 
     382            0 -2.4725513e+08            0 -2.4725513e+08    73.104152 
     383            0 -2.4725514e+08            0 -2.4725514e+08    73.092638 
     384            0 -2.4725514e+08            0 -2.4725514e+08    73.072753 
     385            0 -2.4725514e+08            0 -2.4725514e+08    73.057961 
     386            0 -2.4725514e+08            0 -2.4725514e+08    73.048635 
     387            0 -2.4725514e+08            0 -2.4725514e+08    73.048331 
     388            0 -2.4725514e+08            0 -2.4725514e+08    73.041911 
     389            0 -2.4725515e+08            0 -2.4725515e+08     73.02037 
     390            0 -2.4725515e+08            0 -2.4725515e+08    72.988079 
     391            0 -2.4725515e+08            0 -2.4725515e+08    72.987989 
     392            0 -2.4725515e+08            0 -2.4725515e+08     72.99914 
     393            0 -2.4725515e+08            0 -2.4725515e+08    72.992688 
     394            0 -2.4725516e+08            0 -2.4725516e+08     72.96462 
