#,Fix,print,output,for,fix,extra
0.33,0.400153754814798,2858.94232936198,5714.98110768766,6.46829737155545e-06,0.00653470300055106,4.76481086529383e-09,3026735945.19973,-247282269.422094,0.00342067724913662
0.34,0.400154381398526,2858.94232942949,5714.98110778992,6.92474527468963e-06,0.00403284378631686,4.9335593475051e-09,3026735945.19973,-247282269.422088,0.00348679614485328
0.35,0.40015500754652,2858.94232950048,5714.98110789934,7.15686909623844e-06,0.00134121824293197,5.09573128818073e-09,3026735945.19973,-247282269.422111,0.00355167997401679
0.36,0.400155631308516,2858.94232957263,5714.98110801043,7.15338248158779e-06,-0.00142193931360733,5.27518264631304e-09,3026735945.19973,-247282269.422103,0.003615025493718
0.37,0.400156250493883,2858.94232964355,5714.98110811757,6.91334475595164e-06,-0.00413534308128568,5.45885446906964e-09,3026735945.19973,-247282269.422105,0.00367691857038896
0.38,0.400156863109303,2858.94232971089,5714.98110821527,6.44625073299415e-06,-0.0066786795214616,5.62743165542242e-09,3026735945.19973,-247282269.422101,0.0037377344853815
0.39,0.40015746776203,2858.94232977247,5714.98110829843,5.77175844125455e-06,-0.00893696642936358,5.79481444553057e-09,3026735945.19973,-247282269.422083,0.00379793297883372
0.4,0.40015806393955,2858.94232982633,5714.98110836259,4.91902058644329e-06,-0.0108053680534443,5.98002028511941e-09,3026735945.19973,-247282269.422096,0.00385786389048212
0.41,0.400158652107845,2858.94232987085,5714.98110840416,3.92558425877637e-06,-0.0121943758391425,6.17133945548098e-09,3026735945.19973,-247282269.422072,0.00391767658408736
0.42,0.400159233613469,2858.94232990484,5714.98110842062,2.83584013367597e-06,-0.0130350576813959,6.35101790031357e-09,3026735945.19973,-247282269.42209,0.003977363529699
0.43,0.400159810419059,2858.94232992757,5714.98110841061,1.69903674503903e-06,-0.0132838779833371,6.52583441265173e-09,3026735945.19973,-247282269.422089,0.00403689357482985
0.44,0.400160384737265,2858.94232993882,5714.98110837409,5.66922435088118e-07,-0.012926497519192,6.70622582649425e-09,3026735945.19973,-247282269.422087,0.00409633949336914
0.45,0.400160958646927,2858.94232993891,5714.98110831228,-5.08871499830597e-07,-0.0119799653262299,6.88476858145058e-09,3026735945.19973,-247282269.422098,0.0041559088505607
0.46,0.400161533773951,2858.94232992864,5714.98110822768,-1.47954786371547e-06,-0.0104928466197255,7.05694060212511e-09,3026735945.19973,-247282269.4221,0.00421585303756835
0.47,0.400162111099185,2858.94232990932,5714.98110812393,-2.30177329780909e-06,-0.0085430733274911,7.23364963508499e-09,3026735945.19973,-247282269.422094,0.00427631161041511
0.48,0.40016269092229,2858.94232988261,5714.98110800569,-2.94002636637435e-06,-0.00623357285187074,7.41761050818648e-09,3026735945.19973,-247282269.422085,0.00433719636084116
0.49,0.400163272972648,2858.94232985051,5714.9811078784,-3.36848800415097e-06,-0.003686044200793,7.59708563377745e-09,3026735945.19973,-247282269.422107,0.00439819570320792
0.5,0.400163856624892,2858.94232981524,5714.98110774804,-3.57233902860595e-06,-0.00103345439628057,7.77239622257491e-09,3026735945.19973,-247282269.422099,0.00445891515504733
0.51,0.400164441155403,2858.94232977907,5714.98110762085,-3.54838558593761e-06,0.00158801741292737,7.95722982378603e-09,3026735945.19973,-247282269.422102,0.00451908859029173
0.52,0.400165025971487,2858.94232974427,5714.98110750304,-3.30499650155674e-06,0.0040468546479302,8.14906762536551e-09,3026735945.19973,-247282269.422106,0.00457874810539064
0.53,0.400165610757094,2858.94232971297,5714.9811074005,-2.86139565506661e-06,0.00622326088505878,8.33097241313959e-09,3026735945.19973,-247282269.422088,0.00463825004751661
0.54,0.400166195504238,2858.94232968704,5714.98110731849,-2.2463997983383e-06,0.00801494120784441,8.50299150509618e-09,3026735945.19973,-247282269.422103,0.00469813556355073
0.55,0.400166780430651,2858.94232966804,5714.9811072614,-1.49672207889971e-06,0.00934137551711336,8.67892868534535e-09,3026735945.19973,-247282269.422093,0.00475889193891064
0.56,0.400167365813962,2858.94232965711,5714.98110723255,-6.54972641651329e-07,0.0101465583738373,8.85646438671551e-09,3026735945.19973,-247282269.422089,0.00482073383577154
0.57,0.400167951793394,2858.94232965494,5714.98110723399,2.32517794993306e-07,0.0104003576000169,9.02414833730212e-09,3026735945.19973,-247282269.422086,0.00488351159180254
0.58,0.400168538196992,2858.94232966176,5714.98110726641,1.11794177323155e-06,0.0100987163402937,9.19014504843857e-09,3026735945.19973,-247282269.422082,0.00494678505770656
0.59,0.400169124444565,2858.9423296773,5714.98110732911,1.95423722194078e-06,0.00926294842187624,9.36988515324551e-09,3026735945.19973,-247282269.422078,0.00501001930016451
0.6,0.400169709556252,2858.94232970084,5714.98110742001,2.69721717419476e-06,0.00793830357914514,9.55547499890015e-09,3026735945.19973,-247282269.422105,0.00507279408320174
0.61,0.400170292269472,2858.94232973124,5714.98110753577,3.30754820311779e-06,0.00619189980076898,9.73041890498366e-09,3026735945.19973,-247282269.422102,0.00513491968899502
0.62,0.400170871239785,2858.94232976699,5714.98110767189,3.75252247089174e-06,0.00411001277537719,9.90105035264002e-09,3026735945.19973,-247282269.422092,0.0051964135471197
0.63,0.400171445280659,2858.9423298063,5714.98110782299,4.00756518565254e-06,0.00179466068763621,1.00814372121147e-08,3026735945.19973,-247282269.422095,0.0052573762326112
0.64,0.400172013587986,2858.94232984715,5714.98110798304,4.05741352455121e-06,-0.000640586695966577,1.02639384621846e-08,3026735945.19973,-247282269.422114,0.00531785220847031
0.65,0.400172575899321,2858.94232988744,5714.98110814563,3.89689951365684e-06,-0.00307558618691192,1.04359840073447e-08,3026735945.19973,-247282269.422104,0.00537776208983569
0.66,0.400173132553683,2858.94232992508,5714.98110830431,3.53127326154309e-06,-0.005389284610366,1.0607394395482e-08,3026735945.19973,-247282269.422086,0.00543694703160439
0.67,0.400173684441058,2858.94232995807,5714.98110845291,2.97601709707888e-06,-0.00746584180467943,1.07910349324811e-08,3026735945.19973,-247282269.422117,0.00549529678866925
0.68,0.400174232855653,2858.9423299846,5714.98110858582,2.25612683759552e-06,-0.00920084446173664,1.09762375383964e-08,3026735945.19973,-247282269.422102,0.00555287969280147
0.69,0.400174779287301,2858.94233000319,5714.98110869827,1.40487170130663e-06,-0.0105071625605896,1.11491645903113e-08,3026735945.19973,-247282269.422101,0.00560999118600432
0.7,0.400175325196702,2858.9423300127,5714.9811087866,4.62084806193649e-07,-0.0113199606570704,1.13186678549929e-08,3026735945.19973,-247282269.422095,0.00566708889200802
0.71,0.400175871820142,2858.94233001243,5714.98110884841,-5.27924114788665e-07,-0.0116004329301506,1.14972187513874e-08,3026735945.19973,-247282269.42209,0.00572464635837269
0.72,0.400176420038713,2858.94233000214,5714.98110888273,-1.51870900896806e-06,-0.0113379257589128,1.16777518578557e-08,3026735945.19973,-247282269.422081,0.00578299638497252
0.73,0.400176970329073,2858.94232998206,5714.98110889,-2.46413423949438e-06,-0.0105502794195328,1.18510866656223e-08,3026735945.19973,-247282269.422094,0.00584223820582262
0.74,0.400177522792447,2858.94232995286,5714.98110887215,-3.32077411088532e-06,-0.00928239339649087,1.20246960892422e-08,3026735945.19973,-247282269.422086,0.00590224658351888
0.75,0.400178077240909,2858.94232991564,5714.98110883244,-4.05011908517351e-06,-0.00760318562936292,1.22061434345407e-08,3026735945.19973,-247282269.422097,0.00596276778564443
0.76,0.400178633309387,2858.94232987186,5714.98110877534,-4.62046288924285e-06,-0.00560124535327015,1.23891865815011e-08,3026735945.19973,-247282269.422089,0.00602354236122127
0.77,0.40017919056022,2858.94232982323,5714.98110870628,-5.00837424948148e-06,-0.00337956367297768,1.25693347837985e-08,3026735945.19973,-247282269.422081,0.00608439152892309
0.78,0.400179748554384,2858.94232977169,5714.98110863142,-5.19969078177267e-06,-0.00104974007057358,1.27519944545077e-08,3026735945.19973,-247282269.422075,0.00614523750254019
0.79,0.400180306876865,2858.94232971924,5714.98110855736,-5.19000603841616e-06,0.00127395838297223,1.29377924428277e-08,3026735945.19973,-247282269.422102,0.00620606605927819
0.8,0.400180865119229,2858.94232966789,5714.98110849075,-4.98465079710958e-06,0.0034803653975401,1.3120990978471e-08,3026735945.19973,-247282269.422091,0.0062668700358827
0.81,0.400181422835714,2858.94232961955,5714.98110843803,-4.59819419342254e-06,0.00546676353549896,1.33042997463101e-08,3026735945.19973,-247282269.422098,0.00632761020584797
0.82,0.400181979496656,2858.94232957593,5714.98110840508,-4.05350888121443e-06,0.00714362963611105,1.34940574919167e-08,3026735945.19973,-247282269.422084,0.00638821892066848
0.83,0.400182534463002,2858.94232953848,5714.98110839694,-3.38045854121709e-06,0.00843863267466208,1.36846241749983e-08,3026735945.19973,-247282269.42208,0.00644863121859785
0.84,0.400183086998375,2858.94232950832,5714.98110841756,-2.61427687417417e-06,0.00929977856158432,1.38688383407133e-08,3026735945.19973,-247282269.422095,0.00650881699488585
0.85,0.400183636323113,2858.94232948619,5714.98110846962,-1.79371658093886e-06,0.00969759053720884,1.40536010078502e-08,3026735945.19973,-247282269.422075,0.00656878850173105
0.86,0.400184181701451,2858.94232947244,5714.98110855437,-9.59055741801023e-07,0.00962623022785794,1.42435858005041e-08,3026735945.19973,-247282269.422086,0.00662858258167956
0.87,0.400184722542383,2858.94232946701,5714.98110867162,-1.50056920514586e-07,0.00910347109350454,1.44269609205055e-08,3026735945.19973,-247282269.422079,0.00668822734453075
0.88,0.400185258489872,2858.94232946944,5714.98110881971,5.96019421361726e-07,0.00816946760380719,1.46004590065266e-08,3026735945.19973,-247282269.422103,0.00674771606980473
0.89,0.400185789480108,2858.94232947893,5714.98110899562,1.24624378288781e-06,0.00688433440778469,1.47852895345487e-08,3026735945.19973,-247282269.422087,0.00680700170612513
0.9,0.400186315751956,2858.94232949437,5714.98110919512,1.77358912130282e-06,0.00532460882160088,1.49923021185878e-08,3026735945.19973,-247282269.422088,0.00686601550197077
0.91,0.400186837809048,2858.9423295144,5714.98110941297,2.15815672343815e-06,0.0035787865064832,1.51984807462583e-08,3026735945.19973,-247282269.422099,0.00692468919668091
0.92,0.40018735634462,2858.94232953753,5714.9811096432,2.38798794732701e-06,0.00174219798014001,1.53850583824311e-08,3026735945.19973,-247282269.422113,0.00698296864048332
0.93,0.400187872149597,2858.94232956216,5714.9811098794,2.45941957814588e-06,-8.84340005983398e-05,1.55676918597555e-08,3026735945.19973,-247282269.422123,0.00704081652201661
0.94,0.400188386027868,2858.94232958672,5714.98111011503,2.37697179986386e-06,-0.0018203725652464,1.57611398665533e-08,3026735945.19973,-247282269.422108,0.00709822076541905
0.95,0.400188898739209,2858.9423296097,5714.98111034375,2.15279006279785e-06,-0.00336981667418115,1.59499126193085e-08,3026735945.19973,-247282269.422119,0.00715521205879826
0.96,0.400189410980877,2858.94232962977,5714.98111055974,1.8056920222661e-06,-0.00466609445119273,1.6124287919544e-08,3026735945.19973,-247282269.422099,0.00721188869518161
0.97,0.400189923406237,2858.94232964581,5714.98111075795,1.35989497120792e-06,-0.00565486696008168,1.63076825957656e-08,3026735945.19973,-247282269.422103,0.00726843911792454
0.98,0.40019043666658,2858.94232965697,5714.98111093438,8.43514703823718e-07,-0.00630021618944863,1.65153950037076e-08,3026735945.19973,-247282269.422088,0.00732513932603166
0.99,0.40019095145411,2858.94232966269,5714.98111108622,2.86933505115357e-07,-0.00658558702632953,1.67231272863189e-08,3026735945.19973,-247282269.422101,0.00738230848913405
1,0.400191468522607,2858.94232966271,5714.98111121201,-2.78866972590536e-07,-0.00651365820874286,1.69090713788897e-08,3026735945.19973,-247282269.422078,0.00744022578264201
1.01,0.400191988668041,2858.94232965711,5714.98111131168,-8.23920879905603e-07,-0.00610526856771314,1.70908618465537e-08,3026735945.19973,-247282269.422103,0.00749904617569921
1.02,0.400192512663265,2858.94232964623,5714.98111138651,-1.32076689272302e-06,-0.0053975633004253,1.72896774324759e-08,3026735945.19973,-247282269.422087,0.0075587602607322
1.03,0.400193041155563,2858.94232963069,5714.98111143904,-1.74574965119542e-06,-0.00444151176801492,1.74935283269549e-08,3026735945.19973,-247282269.422072,0.00761921988130273
1.04,0.400193574549288,2858.94232961132,5714.98111147292,-2.08008559703007e-06,-0.0032989351173346,1.76859929389941e-08,3026735945.19973,-247282269.422088,0.00768021759882183
1.05,0.400194112904123,2858.94232958909,5714.98111149273,-2.31065537927672e-06,-0.00203914825384295,1.78773707474464e-08,3026735945.19973,-247282269.422091,0.0077415837789442
1.06,0.400194655879859,2858.9423295651,5714.98111150363,-2.43049307963722e-06,-0.000735298723993099,1.80795176381175e-08,3026735945.19973,-247282269.422096,0.00780325248919946
1.07,0.400195202750393,2858.94232954048,5714.98111151117,-2.43895000246292e-06,0.000539506549201964,1.82808989067891e-08,3026735945.19973,-247282269.422092,0.00786525675998827
1.08,0.40019575249444,2858.94232951632,5714.98111152095,-2.34151942788484e-06,0.00171617728296272,1.84704913485947e-08,3026735945.19973,-247282269.422104,0.00792765695860581
1.09,0.4001963039518,2858.94232949365,5714.98111153833,-2.1493203897431e-06,0.00273355797490031,1.86586587752568e-08,3026735945.19973,-247282269.422088,0.00799044662999448
1.1,0.400196856016702,2858.94232947334,5714.98111156813,-1.87825491629088e-06,0.00354206965607773,1.88562596320221e-08,3026735945.19973,-247282269.422101,0.00805349677282922
1.11,0.400197407828149,2858.94232945609,5714.98111161444,-1.54787428808971e-06,0.00410680488583105,1.90577114812722e-08,3026735945.19973,-247282269.422097,0.00811657733542842
1.12,0.400197958914907,2858.94232944238,5714.98111168036,-1.18001401822381e-06,0.00440978722938112,1.92559962565215e-08,3026735945.19973,-247282269.422106,0.00817944800238228
1.13,0.400198509260629,2858.94232943249,5714.98111176791,-7.97281715823133e-07,0.00445111778232599,1.94520269188296e-08,3026735945.19973,-247282269.422084,0.00824197463928488
1.14,0.400199059271328,2858.94232942643,5714.98111187791,-4.21503006114331e-07,0.00424879970900103,1.96452121795163e-08,3026735945.19973,-247282269.422077,0.00830420510414152
1.15,0.400199609649179,2858.94232942406,5714.98111200998,-7.22438246811996e-08,0.00383714551102296,1.98355047061554e-08,3026735945.19973,-247282269.422098,0.00836636032769882
1.16,0.400200161198258,2858.94232942499,5714.9811121626,2.34470785481136e-07,0.00326382038420998,2.00305233823087e-08,3026735945.19973,-247282269.422092,0.0084287397550828
1.17,0.400200714604111,2858.94232942874,5714.98111233318,4.87133010508961e-07,0.0025857406849112,2.02312241339679e-08,3026735945.19973,-247282269.4221,0.00849159134518303
1.18,0.400201270235788,2858.94232943473,5714.98111251828,6.79340243426196e-07,0.00186418429596927,2.04241021079513e-08,3026735945.19973,-247282269.422092,0.00855501032987795
1.19,0.400201828014401,2858.94232944233,5714.98111271375,8.09947533278079e-07,0.00115959703096568,2.06071695457589e-08,3026735945.19973,-247282269.422095,0.00861891580848357
1.2,0.40020238737724,2858.94232945093,5714.981112915,8.82780482505286e-07,0.000526609857704934,2.08009225833362e-08,3026735945.19973,-247282269.422103,0.00868311142331228
1.21,0.400202947344495,2858.94232945999,5714.98111311726,9.05948567735528e-07,9.77079592848125e-06,2.10115975682011e-08,3026735945.19973,-247282269.422106,0.00874739315816766
1.22,0.400203506672007,2858.94232946905,5714.98111331582,8.90838171857504e-07,-0.000359602210012509,2.12139587076048e-08,3026735945.19973,-247282269.422101,0.00881163579166617
1.23,0.400204064053786,2858.9423294778,5714.98111350631,8.50893157637396e-07,-0.000565192939170098,2.13958949380726e-08,3026735945.19973,-247282269.422094,0.00887580992144973
1.24,0.400204618327249,2858.94232948607,5714.98111368491,8.00305258088724e-07,-0.000606003141826786,2.15834988544575e-08,3026735945.19973,-247282269.422112,0.00893992910562203
1.25,0.40020516863465,2858.94232949381,5714.98111384852,7.52735652063402e-07,-0.000495314300653989,2.17929138934793e-08,3026735945.19973,-247282269.422103,0.00900396896878941
1.26,0.400205714506039,2858.94232950112,5714.98111399496,7.2017381330602e-07,-0.000258547754954825,2.199828123501e-08,3026735945.19973,-247282269.422098,0.00906780973326441
1.27,0.400206255849046,2858.94232950821,5714.981114123,7.12013733733837e-07,6.96280073307499e-05,2.21803770564406e-08,3026735945.19973,-247282269.422097,0.00913123944435419
1.28,0.40020679285412,2858.94232951536,5714.98111423242,7.34396359819313e-07,0.000448567928606587,2.23643114805097e-08,3026735945.19973,-247282269.42208,0.00919402407976541
1.29,0.40020732584442,2858.9423295229,5714.98111432402,7.89835846377581e-07,0.000834950659214064,2.25725943614462e-08,3026735945.19973,-247282269.422097,0.00925601010764215
1.3,0.400207855112507,2858.94232953116,5714.98111439948,8.77121120963577e-07,0.0011858521896072,2.27828418488225e-08,3026735945.19973,-247282269.42209,0.00931719854090167
1.31,0.400208380787914,2858.94232954044,5714.98111446125,9.91466738596464e-07,0.00146144371406941,2.29699764053315e-08,3026735945.19973,-247282269.422089,0.00937774692909366
1.32,0.400208902770311,2858.94232955099,5714.9811145124,1.12487882966356e-06,0.00162727354063766,2.31507081739257e-08,3026735945.19973,-247282269.422086,0.00943790191824227
1.33,0.40020942074476,2858.94232956294,5714.9811145564,1.26670200473751e-06,0.00165617464209056,2.33493611623032e-08,3026735945.19973,-247282269.422083,0.00949790213175949
1.34,0.400209934273249,2858.94232957632,5714.98111459693,1.40431813807839e-06,0.0015298733553304,2.35561142147989e-08,3026735945.19973,-247282269.422088,0.00955789730131289
1.35,0.400210442936004,2858.94232959103,5714.98111463759,1.52397357823103e-06,0.00124035398810546,2.37525411750373e-08,3026735945.19973,-247282269.42209,0.00961791707415018
1.36,0.40021094648251,2858.9423296068,5714.9811146818,1.61171364716854e-06,0.000790978124965182,2.39450924740704e-08,3026735945.19973,-247282269.422096,0.00967789434485201
1.37,0.400211444949138,2858.94232962326,5714.98111473254,1.65439916003828e-06,0.000197264238018827,2.41451306956314e-08,3026735945.19973,-247282269.422099,0.009737723169688
1.38,0.400211938708702,2858.94232963989,5714.98111479223,1.64076843050119e-06,-0.000512838854822454,2.43468811566152e-08,3026735945.19973,-247282269.422102,0.00979730889279517
1.39,0.400212428435031,2858.94232965608,5714.98111486262,1.56249152261367e-06,-0.0012994049538419,2.45458654610109e-08,3026735945.19973,-247282269.422096,0.00985658678339867
1.4,0.400212914988157,2858.94232967114,5714.98111494471,1.4151447739532e-06,-0.00211192337009294,2.47490664586314e-08,3026735945.19973,-247282269.422098,0.00991551061843931
1.41,0.400213399247189,2858.94232968438,5714.98111503879,1.19901828259253e-06,-0.00289177320437491,2.49547906262395e-08,3026735945.19973,-247282269.422088,0.00997403967832701
1.42,0.400213881932787,2858.94232969512,5714.98111514438,9.19662570893992e-07,-0.00357578756933563,2.51530993545811e-08,3026735945.19973,-247282269.422102,0.0100321413714321
1.43,0.400214363465339,2858.94232970277,5714.98111526042,5.88086730776348e-07,-0.0041007581651908,2.53496659372225e-08,3026735945.19973,-247282269.422072,0.0100898181428832
1.44,0.400214843897293,2858.94232970688,5714.98111538529,2.20541460422686e-07,-0.00440854117452491,2.55565037832343e-08,3026735945.19973,-247282269.422083,0.010147141798267
1.45,0.400215322940324,2858.94232970718,5714.981115517,-1.62144615494972e-07,-0.004451293615326,2.57636212028255e-08,3026735945.19973,-247282269.422084,0.0102042690123984
1.46,0.400215800084507,2858.94232970364,5714.98111565335,-5.35662184421542e-07,-0.00419627461370007,2.59562794904506e-08,3026735945.19973,-247282269.422099,0.0102614113965698
1.47,0.400216274783395,2858.94232969647,5714.98111579204,-8.73690160083238e-07,-0.00362964905370499,2.61488094220899e-08,3026735945.19973,-247282269.422073,0.010318768348026
1.48,0.400216746661721,2858.94232968617,5714.98111593092,-1.14963004044609e-06,-0.0027588294036929,2.6360454493029e-08,3026735945.19973,-247282269.422105,0.0103764553375348
1.49,0.400217215695825,2858.94232967348,5714.98111606804,-1.33846598077456e-06,-0.00161304440876415,2.6574491444707e-08,3026735945.19973,-247282269.42209,0.0104344653514088
1.5,0.400217682322692,2858.9423296594,5714.98111620184,-1.41859403330194e-06,-0.000242056552834061,2.67663104795189e-08,3026735945.19973,-247282269.422109,0.0104926817835178
1.51,0.400218147450247,2858.94232964511,5714.98111633124,-1.37346649387265e-06,0.00128683599210993,2.69516516751693e-08,3026735945.19973,-247282269.422106,0.0105509421047034
1.52,0.40021861236526,2858.94232963193,5714.98111645563,-1.19291812951831e-06,0.00289316631375259,2.71584313721108e-08,3026735945.19973,-247282269.422098,0.0106091226735144
1.53,0.400219078559866,2858.94232962125,5714.98111657497,-8.74076345262401e-07,0.00448856432756943,2.73735659147492e-08,3026735945.19973,-247282269.422095,0.0106671999204467
1.54,0.400219547517081,2858.94232961445,5714.9811166897,-4.21800594597757e-07,0.00598239001989615,2.75692043537496e-08,3026735945.19973,-247282269.422109,0.0107252550394189
1.55,0.400220020504975,2858.94232961281,5714.98111680069,1.51359394007836e-07,0.00728724043378951,2.77573753007211e-08,3026735945.19973,-247282269.4221,0.0107834323100977
1.56,0.40022049842587,2858.94232961747,5714.98111690914,8.25659139508464e-07,0.00832394774348698,2.7965103917604e-08,3026735945.19973,-247282269.422078,0.0108418848477528
1.57,0.400220981751976,2858.94232962933,5714.9811170165,1.57505385204507e-06,0.00902581688942004,2.8179697064925e-08,3026735945.19973,-247282269.422078,0.0109007424372319
1.58,0.400221470556096,2858.94232964897,5714.98111712424,2.36842208823209e-06,0.00934200975093282,2.83731154117823e-08,3026735945.19973,-247282269.422086,0.0109601133538805
1.59,0.400221964621283,2858.94232967669,5714.98111723377,3.17104532388811e-06,0.00924008589849983,2.8557605038633e-08,3026735945.19973,-247282269.422085,0.0110201125552908
1.6,0.400222463592995,2858.9423297124,5714.98111734631,3.94627419910319e-06,0.00870778362420877,2.87635434941197e-08,3026735945.19973,-247282269.422087,0.0110808898788668
1.61,0.400222967126826,2858.94232975562,5714.98111746272,4.6573184833366e-06,0.00775410324081366,2.8983486214434e-08,3026735945.19973,-247282269.422086,0.0111426239728833
1.62,0.400223474987017,2858.94232980554,5714.98111758343,5.26910145349324e-06,0.0064097150529002,2.91891099693831e-08,3026735945.19973,-247282269.422096,0.0112054667165701
1.63,0.400223987065311,2858.942329861,5714.98111770838,5.75011711383766e-06,0.0047266171791081,2.93834977121721e-08,3026735945.19973,-247282269.422093,0.0112694624413615
